'DatasetName'|'DatasetType'|'ElementNumber'|'ElementName'|'V2Number'|'National'|'State'|'Definition'|'Usage'|'V3Changes'|'MinOccurs'|'MaxOccurs'|'IsNillable'|'DataType'|'NV'|'PN'|'PNNill'|'NVList'|'PNList'|'minLength'|'maxLength'|'length'|'minInclusive'|'maxInclusive'|'minExclusive'|'totalDigits'|'fractionDigits'|'pattern'|
'EMSDataSet'|'element'|'eResponse.03'|'Incident Number'|'E02_02'|'National'|'State'|'The incident number assigned by the 911 Dispatch System'|'Required'|''|'1'|'1'|'Nillable'|'EMSIncidentNumber'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.04'|'EMS Response Number'|'E02_03'|'National'|'State'|'The internal EMS response number which is unique for each EMS Vehicle's (Unit) response to an incident within an EMS Agency.'|'Required'|''|'1'|'1'|'Nillable'|'EMSResponseNumber'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.05'|'Type of Service Requested'|'E02_04'|'National'|'State'|'The type of service or category of service requested of the EMS Agency responding for this specific EMS event'|'Mandatory'|''|'1'|'1'|''|'EMSServiceCat'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.06'|'Standby Purpose'|''|''|''|'The main reason the EMS Unit is on Standby as the Primary Type of Service for the EMS event.'|'Optional'|''|'0'|'1'|''|'EMSStandByReason'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.07'|'Primary Role of the Unit'|'E02_05'|'National'|'State'|'The primary role of the EMS Unit which responded to this specific EMS event'|'Mandatory'|''|'1'|'1'|''|'PrimaryRoleOfUnit'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.08'|'Type of Dispatch Delay'|'E02_06'|'National'|'State'|'The dispatch delays, if any, associated with the dispatch of the EMS unit to the EMS event.'|'Required'|''|'1'|'M'|'Nillable'|'EMSDispatchDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.09'|'Type of Response Delay'|'E02_07'|'National'|'State'|'The response delays, if any, of the EMS unit associated with the EMS event.'|'Required'|''|'1'|'M'|'Nillable'|'EMSUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.10'|'Type of Scene Delay'|'E02_08'|'National'|'State'|'The scene delays, if any, of the EMS unit associated with the EMS event.'|'Required'|''|'1'|'M'|'Nillable'|'EMSSceneUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.11'|'Type of Transport Delay'|'E02_09'|'National'|'State'|'The transport delays, if any, of the EMS unit associated with the EMS event.'|'Required'|''|'1'|'M'|'Nillable'|'EMSTransportUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.12'|'Type of Turn-Around Delay'|'E02_10'|'National'|'State'|'The turn-around delays, if any, of EMS unit associated with the EMS event.'|'Required'|''|'1'|'M'|'Nillable'|'EMSTurnaroundUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.13'|'EMS Vehicle (Unit) Number'|'E02_11'|'National'|'State'|'The unique physical vehicle number of the responding unit.'|'Mandatory'|''|'1'|'1'|''|'EMSVehicleNumber'|''|''|''|''|''|'1'|'25'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.14'|'EMS Unit Call Sign'|'E02_12'|'National'|'State'|'The EMS unit number used to dispatch and communicate with the unit. This may be the same as the EMS Unit/Vehicle Number in many agencies.'|'Mandatory'|''|'1'|'1'|''|'EMSUnitCallSign'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.15'|'Level of Care of This Unit'|''|'National'|'State'|'The level of care (BLS or ALS) the unit is able to provide based on the units' treatment capabilities for this EMS response.'|'Mandatory'|''|'1'|'1'|''|'UnitLevelOfCare'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.16'|'Vehicle Dispatch Location'|'E02_13'|''|''|'The EMS location or healthcare facility representing the geographic location of the unit or crew at the time of dispatch.'|'Optional'|''|'0'|'1'|''|'VehicleDispatchLocation'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.17'|'Vehicle Dispatch GPS Location'|'E02_15'|''|''|'The GPS coordinates associated with the EMS unit at the time of dispatch documented in decimal degrees.'|'Optional'|''|'0'|'1'|''|'GPSLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|'(\+|-)?(90(\.[0]{1,6})?|([1-8][0-9]|[0-9])(\.[0-9]{1,6})?),(\+|-)?(180(\.[0]{1,6})?|(1[0-7][0-9]|[1-9][0-9]|[0-9])(\.[0-9]{1,6})?)'|
'EMSDataSet'|'element'|'eResponse.18'|'Vehicle Dispatch Location US National Grid Coordinates'|''|''|''|'The US National Grid Coordinates for the EMS Vehicle's Dispatch Location.'|'Optional'|''|'0'|'1'|''|'USNG'|''|''|''|''|''|''|''|''|''|''|''|''|''|'([1-9]|[1-5][0-9]|60)[C-HJ-NP-X][A-HJ-NP-Z][A-HJ-NP-V][0-9]{8}'|
'EMSDataSet'|'element'|'eResponse.19'|'Beginning Odometer Reading of Responding Vehicle'|'E02_16'|''|'State'|'The mileage (counter or odometer reading) of the vehicle at the beginning of the call (when the wheels begin moving). If EMS vehicle/unit is via water or air travel document the number in "hours" as it relates to the documentation of Boat, Fixed Wing, or Rotor Craft in eDisposition.16 (EMS Transport Method)'|'Optional'|''|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.20'|'On-Scene Odometer Reading of Responding Vehicle'|'E02_17'|''|'State'|'The mileage (counter or odometer reading) of the vehicle when it arrives at the scene. If EMS vehicle/unit is via water or air travel document the number in "hours" as it relates to the documentation of Boat, Fixed Wing, or Rotor Craft in eDisposition.16 (EMS Transport Method)'|'Optional'|''|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.21'|'Patient Destination Odometer Reading of Responding Vehicle'|'E02_18'|''|'State'|'The mileage (counter or odometer reading) of the vehicle when it arrives at the patient's destination. If EMS vehicle/unit is via water or air travel document the number in "hours" as it relates to the documentation of Boat, Fixed Wing, or Rotor Craft in eDisposition.16 (EMS Transport Method)'|'Optional'|''|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.22'|'Ending Odometer Reading of Responding Vehicle'|'E02_19'|''|'State'|'If using a counter, this is the mileage traveled beginning with dispatch through the transport of the patient to their destination and ending when back in service, starting from 0. If EMS vehicle/unit is via water or air travel document the number in "hours" as it relates to the documentation of boat, Fixed Wing, or Rotor Craft in eDisposition.16'|'Optional'|''|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.23'|'Response Mode to Scene'|'E02_20'|'National'|'State'|'The indication whether the response was emergent or non-emergent. An emergent response is an immediate response (typically using lights and sirens).'|'Mandatory'|''|'1'|'1'|''|'EMSResponseMode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.24'|'Additional Response Mode Descriptors'|''|'National'|'State'|'The documentation of response mode techniques used for this EMS response.'|'Required'|''|'1'|'M'|'Nillable'|'EMSAdditionalResponseMode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.01'|'Complaint Reported by Dispatch'|'E03_01'|'National'|'State'|'The complaint dispatch reported to the responding unit.'|'Mandatory'|''|'1'|'1'|''|'ComplaintReportedByDispatch'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.02'|'EMD Performed'|'E03_02'|'National'|'State'|'Indication of whether Emergency Medical Dispatch was performed for this EMS event.'|'Required'|''|'1'|'1'|'Nillable'|'EMDPerformed'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.03'|'EMD Card Number'|'E03_03'|''|''|'The EMD card number reported by dispatch, consisting of the card number, dispatch level, and dispatch mode'|'Optional'|''|'0'|'1'|''|'EMDCardNumber'|''|''|''|''|''|'1'|'10'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.04'|'Dispatch Center Name or ID'|''|''|''|'The name or ID of the dispatch center providing electronic data to the PCR for the EMS agency, if applicable.'|'Optional'|'Added to the dataset to assist in identifying the CAD / dispatch center providing information to the EMS agency and ePCR when there are multiple dispatch centers sending resources to the same EMS incident.'|'0'|'1'|''|'ComputerAidedDispatchCADNameorID'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.05'|'Dispatch Priority (Patient Acuity)'|''|''|''|'The actual, apparent, or potential acuity of the patient's condition as determined through information obtained during the EMD process.'|'Optional'|''|'0'|'1'|''|'DispatchPriority'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.06'|'Unit Dispatched CAD Record ID'|''|''|''|'The unique ID assigned by the CAD system for the specific unit response.'|'Optional'|''|'0'|'1'|''|'UnitDispatchedCADRecordID'|''|''|''|''|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCrew.01'|'Crew Member ID'|'E04_01'|''|'State'|'The state certification/licensure ID number assigned to the crew member.'|'Recommended'|''|'0'|'1'|'Nillable'|'CrewMemberID'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCrew.02'|'Crew Member Level'|'E04_03'|''|'State'|'The functioning level of the crew member ID during this EMS patient encounter.'|'Recommended'|''|'0'|'1'|'Nillable'|'MemberLevel'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCrew.03'|'Crew Member Response Role'|'E04_02'|''|'State'|'The role(s) of the role member during response, at scene treatment, and/or transport.'|'Recommended'|''|'0'|'M'|'Nillable'|'CrewMemberRoles'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eTimes.01'|'PSAP Call Date/Time'|'E05_02'|'National'|'State'|'The date/time the phone rings (911 call to public safety answering point or other designated entity) requesting EMS services.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.02'|'Dispatch Notified Date/Time'|'E05_03'|''|''|'The date/time dispatch was notified by the 911 call taker (if a separate entity).'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.03'|'Unit Notified by Dispatch Date/Time'|'E05_04'|'National'|'State'|'The date/time the responding unit was notified by dispatch.'|'Mandatory'|''|'1'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.04'|'Dispatch Acknowledged Date/Time'|''|''|''|'The date/time the dispatch was acknowledged by the EMS Unit.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.05'|'Unit En Route Date/Time'|'E05_05'|'National'|'State'|'The date/time the unit responded; that is, the time the vehicle started moving.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.06'|'Unit Arrived on Scene Date/Time'|'E05_06'|'National'|'State'|'The date/time the responding unit arrived on the scene; that is, the time the vehicle stopped moving at the scene.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.07'|'Arrived at Patient Date/Time'|'E05_07'|'National'|'State'|'The date/time the responding unit arrived at the patient's side.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.08'|'Transfer of EMS Patient Care Date/Time'|'E05_08'|''|'State'|'The date/time the patient was transferred from this EMS agency to another EMS agency for care.'|'Recommended'|''|'0'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.09'|'Unit Left Scene Date/Time'|'E05_09'|'National'|'State'|'The date/time the responding unit left the scene with a patient (started moving).'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.10'|'Arrival at Destination Landing Area Date/Time'|''|''|''|'The date/time the Air Medical vehicle arrived at the destination landing area.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.11'|'Patient Arrived at Destination Date/Time'|'E05_10'|'National'|'State'|'The date/time the responding unit arrived with the patient at the destination or transfer point.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.12'|'Destination Patient Transfer of Care Date/Time'|''|'National'|'State'|'The date/time that patient care was transferred to the destination healthcare facilities staff.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.13'|'Unit Back in Service Date/Time'|'E05_11'|'National'|'State'|'The date/time the unit back was back in service and available for response (finished with call, but not necessarily back in home location).'|'Mandatory'|''|'1'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.14'|'Unit Canceled Date/Time'|'E05_12'|''|'State'|'The date/time the unit was canceled.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.15'|'Unit Back at Home Location Date/Time'|'E05_13'|''|''|'The date/time the responding unit was back in their service area. With agencies who utilized Agency Status Management, home location means the service area as assigned through the agency status management protocol.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.16'|'EMS Call Completed Date/Time'|''|''|''|'The date/time the responding unit completed all tasks associated with the event including transfer of the patient, and such things as cleaning and restocking.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'ePatient.01'|'EMS Patient ID'|''|''|''|'The unique ID for the patient within the Agency'|'Optional'|''|'0'|'1'|''|'PatientID'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.02'|'Last Name'|'E06_01'|''|'State'|'The patient's last (family) name'|'Recommended'|''|'0'|'1'|'Nillable'|'PersonLastName'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.03'|'First Name'|'E06_02'|''|'State'|'The patient's first (given) name'|'Recommended'|''|'0'|'1'|'Nillable'|'PersonFirstName'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.04'|'Middle Initial/Name'|'E06_03'|''|''|'The patient's middle name, if any'|'Optional'|''|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.05'|'Patient's Home Address'|'E06_04'|''|'State'|'Patient's address of residence'|'Optional'|''|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.06'|'Patient's Home City'|'E06_05'|''|'State'|'The patient's primary city or township of residence.'|'Optional'|''|'0'|'1'|''|'CityGnisCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.07'|'Patient's Home County'|'E06_06'|'National'|'State'|'The patient's home county or parish of residence.'|'Required'|''|'1'|'1'|'Nillable'|'ANSICountyCode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{5}'|
'EMSDataSet'|'element'|'ePatient.08'|'Patient's Home State'|'E06_07'|'National'|'State'|'The state, territory, or province where the patient resides.'|'Required'|''|'1'|'1'|'Nillable'|'ANSIStateCode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePatient.09'|'Patient's Home ZIP Code'|'E06_08'|'National'|'State'|'The patient's ZIP code of residence.'|'Required'|''|'1'|'1'|'Nillable'|'ZIP'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePatient.10'|'Patient's Country of Residence'|'E06_09'|''|'State'|'The country of residence of the patient.'|'Optional'|''|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.11'|'Patient Home Census Tract'|''|''|''|'The census tract in which the patient lives'|'Optional'|''|'0'|'1'|''|'CensusTracts'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{11}'|
'EMSDataSet'|'element'|'ePatient.12'|'Social Security Number'|'E06_10'|''|''|'The patient's social security number'|'Optional'|''|'0'|'1'|''|'SocialSecurityNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{9}'|
'EMSDataSet'|'element'|'ePatient.13'|'Gender'|'E06_11'|'National'|'State'|'The Patient's Gender'|'Required'|''|'1'|'1'|'Nillable'|'Gender'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.14'|'Race'|'E06_12'|'National'|'State'|'The patient's race as defined by the OMB (US Office of Management and Budget)'|'Required'|''|'1'|'M'|'Nillable'|'Race'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.15'|'Age'|'E06_14'|'National'|'State'|'The patient's age (either calculated from date of birth or best approximation)'|'Required'|''|'1'|'1'|'Nillable'|'Age'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1'|'120'|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.16'|'Age Units'|'E06_15'|'National'|'State'|'The unit used to define the patient's age'|'Required'|''|'1'|'1'|'Nillable'|'AgeUnits'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.17'|'Date of Birth'|'E06_16'|''|'State'|'The patient's date of birth'|'Recommended'|''|'0'|'1'|'Nillable'|'DateOfBirth'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|''|''|''|'1890-01-01'|'2050-01-01'|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.18'|'Patient's Phone Number'|'E06_17'|''|''|'The patient's phone number'|'Optional'|''|'0'|'M'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'ePatient.19'|'Patient's Email Address'|''|''|''|'The email address of the patient'|'Optional'|''|'0'|'M'|''|'EmailAddress'|''|''|''|''|''|'3'|'100'|''|''|''|''|''|''|'.+@.+'|
'EMSDataSet'|'element'|'ePatient.20'|'State Issuing Driver's License'|'E06_18'|''|''|'The state that issued the drivers license'|'Optional'|''|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePatient.21'|'Driver's License Number'|'E06_19'|''|''|'The patient's drivers license number'|'Optional'|''|'0'|'1'|''|'DriversLicenseNumber'|''|''|''|''|''|'1'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.01'|'Primary Method of Payment'|'E07_01'|'National'|'State'|'The primary method of payment or type of insurance associated with this EMS encounter'|'Required'|''|'1'|'1'|'Nillable'|'PrimaryMethodOfPayment'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.02'|'Physician Certification Statement'|'E07_02'|''|''|'Indication of whether a physician certification statement (PCS) is available documenting the medical necessity or the EMS encounter.'|'Optional'|''|'0'|'1'|''|'YesNoUnkValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.03'|'Date Physician Certification Statement Signed'|''|''|''|'The date the Physician Certification Statement was signed'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.04'|'Reason for Physician Certification Statement'|''|''|''|'The reason for EMS transport noted on the Physician Certification Statement'|'Optional'|''|'0'|'M'|''|'Reason'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.05'|'Healthcare Provider Type Signing Physician Certification Statement'|''|''|''|'The type of healthcare provider who signed the Physician Certification Statement'|'Optional'|''|'0'|'1'|''|'HealthcareProviderType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.06'|'Last Name of Individual Signing Physician Certification Statement'|''|''|''|'The last name of the healthcare provider who signed the Physician Certification Statement.'|'Optional'|''|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
