'DatasetName'|'DatasetType'|'ElementNumber'|'ElementName'|'V2Number'|'National'|'State'|'Usage'|'MinOccurs'|'MaxOccurs'|'IsNillable'|'DataType'|'NV'|'PN'|'PNNill'|'NVList'|'PNList'|'minLength'|'maxLength'|'length'|'minInclusive'|'maxInclusive'|'minExclusive'|'totalDigits'|'fractionDigits'|'pattern'|
'EMSDataSet'|'element'|'eTimes.07'|'Arrived at Patient Date/Time'|'E05_07'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.08'|'Transfer of EMS Patient Care Date/Time'|'E05_08'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.09'|'Unit Left Scene Date/Time'|'E05_09'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.10'|'Arrival at Destination Landing Area Date/Time'|''|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.11'|'Patient Arrived at Destination Date/Time'|'E05_10'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.12'|'Destination Patient Transfer of Care Date/Time'|''|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.13'|'Unit Back in Service Date/Time'|'E05_11'|'National'|'State'|'Mandatory'|'1'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.14'|'Unit Canceled Date/Time'|'E05_12'|''|'State'|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.15'|'Unit Back at Home Location Date/Time'|'E05_13'|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.16'|'EMS Call Completed Date/Time'|''|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'ePatient.01'|'EMS Patient ID'|''|''|''|'Optional'|'0'|'1'|''|'PatientID'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.02'|'Last Name'|'E06_01'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'PersonLastName'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.03'|'First Name'|'E06_02'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'PersonFirstName'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.04'|'Middle Initial/Name'|'E06_03'|''|''|'Optional'|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.05'|'Patient's Home Address'|'E06_04'|''|'State'|'Optional'|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.06'|'Patient's Home City'|'E06_05'|''|'State'|'Optional'|'0'|'1'|''|'CityGnisCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.07'|'Patient's Home County'|'E06_06'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'ANSICountyCode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{5}'|
'EMSDataSet'|'element'|'ePatient.08'|'Patient's Home State'|'E06_07'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'ANSIStateCode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePatient.09'|'Patient's Home ZIP Code'|'E06_08'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'ZIP'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePatient.10'|'Patient's Country of Residence'|'E06_09'|''|'State'|'Optional'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.11'|'Patient Home Census Tract'|''|''|''|'Optional'|'0'|'1'|''|'CensusTracts'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{11}'|
'EMSDataSet'|'element'|'ePatient.12'|'Social Security Number'|'E06_10'|''|''|'Optional'|'0'|'1'|''|'SocialSecurityNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{9}'|
'EMSDataSet'|'element'|'ePatient.13'|'Gender'|'E06_11'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'Gender'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.14'|'Race'|'E06_12'|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'Race'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.15'|'Age'|'E06_14'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'Age'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1'|'120'|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.16'|'Age Units'|'E06_15'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'AgeUnits'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.17'|'Date of Birth'|'E06_16'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'DateOfBirth'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|''|''|''|'1890-01-01'|'2050-01-01'|''|''|''|''|
'EMSDataSet'|'element'|'ePatient.18'|'Patient's Phone Number'|'E06_17'|''|''|'Optional'|'0'|'M'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'ePatient.19'|'Patient's Email Address'|''|''|''|'Optional'|'0'|'M'|''|'EmailAddress'|''|''|''|''|''|'3'|'100'|''|''|''|''|''|''|'.+@.+'|
'EMSDataSet'|'element'|'ePatient.20'|'State Issuing Driver's License'|'E06_18'|''|''|'Optional'|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePatient.21'|'Driver's License Number'|'E06_19'|''|''|'Optional'|'0'|'1'|''|'DriversLicenseNumber'|''|''|''|''|''|'1'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.01'|'Primary Method of Payment'|'E07_01'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'PrimaryMethodOfPayment'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.02'|'Physician Certification Statement'|'E07_02'|''|''|'Optional'|'0'|'1'|''|'YesNoUnkValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.03'|'Date Physician Certification Statement Signed'|''|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.04'|'Reason for Physician Certification Statement'|''|''|''|'Optional'|'0'|'M'|''|'Reason'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.05'|'Healthcare Provider Type Signing Physician Certification Statement'|''|''|''|'Optional'|'0'|'1'|''|'HealthcareProviderType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.06'|'Last Name of Individual Signing Physician Certification Statement'|''|''|''|'Optional'|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.07'|'First Name of Individual Signing Physician Certification Statement'|''|''|''|'Optional'|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.08'|'Patient Resides in Service Area'|''|''|''|'Optional'|'0'|'1'|''|'ResidencyStatusOfThePatient'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.09'|'Insurance Company ID'|'E07_03'|''|''|'Optional'|'0'|'1'|''|'InsuranceCompanyID'|''|''|''|''|''|'2'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.10'|'Insurance Company Name'|''|''|''|'Optional'|'0'|'1'|''|'InsuranceCompanyName'|''|''|''|''|''|'2'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.11'|'Insurance Company Billing Priority'|'E07_04'|''|''|'Optional'|'0'|'1'|''|'InsuranceCompanyBillingPriority'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.12'|'Insurance Company Address'|'E07_05'|''|''|'Optional'|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.13'|'Insurance Company City'|'E07_06'|''|''|'Optional'|'0'|'1'|''|'CityGnisCodePayment'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.14'|'Insurance Company State'|'E07_07'|''|''|'Optional'|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.15'|'Insurance Company ZIP Code'|'E07_08'|''|''|'Optional'|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePayment.16'|'Insurance Company Country'|''|''|''|'Optional'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.17'|'Insurance Group ID'|'E07_09'|''|''|'Optional'|'0'|'1'|''|'InsuranceGroupID'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.18'|'Insurance Policy ID Number'|'E07_10'|''|''|'Optional'|'0'|'1'|''|'InsurancePolicyIDNumber'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.19'|'Last Name of the Insured'|'E07_11'|''|''|'Optional'|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.20'|'First Name of the Insured'|'E07_12'|''|''|'Optional'|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.21'|'Middle Initial/Name of the Insured'|'E07_13'|''|''|'Optional'|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.22'|'Relationship to the Insured'|'E07_14'|''|''|'Optional'|'0'|'1'|''|'RelationshipToInsured'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.58'|'Insurance Group Name'|''|''|''|'Optional'|'0'|'1'|''|'InsuranceGroupName'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.23'|'Closest Relative/Guardian Last Name'|'E07_18'|''|''|'Optional'|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.24'|'Closest Relative/ Guardian First Name'|'E07_19'|''|''|'Optional'|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.25'|'Closest Relative/ Guardian Middle Initial/Name'|'E07_20'|''|''|'Optional'|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.26'|'Closest Relative/ Guardian Street Address'|'E07_21'|''|''|'Optional'|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.27'|'Closest Relative/ Guardian City'|'E07_22'|''|''|'Optional'|'0'|'1'|''|'CityGnisCodePayment'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.28'|'Closest Relative/ Guardian State'|'E07_23'|''|''|'Optional'|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.29'|'Closest Relative/ Guardian ZIP Code'|'E07_24'|''|''|'Optional'|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePayment.30'|'Closest Relative/ Guardian Country'|''|''|''|'Optional'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.31'|'Closest Relative/ Guardian Phone Number'|'E07_25'|''|''|'Optional'|'0'|'M'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'ePayment.32'|'Closest Relative/ Guardian Relationship'|'E07_26'|''|''|'Optional'|'0'|'1'|''|'ClosestRelativeGuardianRelationship'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.33'|'Patient's Employer'|'E07_27'|''|''|'Optional'|'0'|'1'|''|'EmployerName'|''|''|''|''|''|'2'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.34'|'Patient's Employer's Address'|'E07_28'|''|''|'Optional'|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.35'|'Patient's Employer's City'|'E07_29'|''|''|'Optional'|'0'|'1'|''|'CityGnisCodePayment'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.36'|'Patient's Employer's State'|'E07_30'|''|''|'Optional'|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.37'|'Patient's Employer's ZIP Code'|'E07_31'|''|''|'Optional'|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePayment.38'|'Patient's Employer's Country'|''|''|''|'Optional'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.39'|'Patient's Employer's Primary Phone Number'|'E07_32'|''|''|'Optional'|'0'|'1'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'ePayment.40'|'Response Urgency'|'E07_33'|''|''|'Optional'|'0'|'1'|''|'ResponseUrgency'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.41'|'Patient Transport Assessment'|''|''|''|'Optional'|'0'|'M'|''|'TransportAssessment'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.42'|'Specialty Care Transport Care Provider'|''|''|''|'Optional'|'0'|'M'|''|'TransportCareProvider'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.44'|'Ambulance Transport Reason Code'|''|''|''|'Optional'|'0'|'M'|''|'AmbulanceReasonCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.45'|'Round Trip Purpose Description'|''|''|''|'Optional'|'0'|'1'|''|'TripPurposeDesciption'|''|''|''|''|''|'2'|'80'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.46'|'Stretcher Purpose Description'|''|''|''|'Optional'|'0'|'1'|''|'StretcherPurposeDesciption'|''|''|''|''|''|'2'|'80'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.47'|'Ambulance Conditions Indicator'|''|''|''|'Optional'|'0'|'M'|''|'AmbulanceConditionsIndicator'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.48'|'Mileage to Closest Hospital Facility'|''|''|''|'Optional'|'0'|'1'|''|'Mileage'|''|''|''|''|''|''|''|''|'1'|'1000'|''|''|'2'|''|
'EMSDataSet'|'element'|'ePayment.49'|'ALS Assessment Performed and Warranted'|''|''|''|'Optional'|'0'|'1'|''|'YesNoValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.50'|'CMS Service Level'|'E07_34'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'CMSServiceLevel'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.51'|'EMS Condition Code'|'E07_35'|''|''|'Optional'|'0'|'M'|''|'icd10Code'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[A-Z][0-9][0-9A-Z]((\.[0-9A-Z]{1,3})?)'|
'EMSDataSet'|'element'|'ePayment.52'|'CMS Transportation Indicator'|'E07_37'|''|''|'Optional'|'0'|'M'|''|'CMSTransportationIndicator'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.53'|'Transport Authorization Code'|''|''|''|'Optional'|'0'|'1'|''|'AuthorizationCode'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.54'|'Prior Authorization Code Payer'|''|''|''|'Optional'|'0'|'1'|''|'PersonName'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.55'|'Supply Item Used Name'|''|''|''|'Optional'|'0'|'1'|''|'SupplyUsed'|''|''|''|''|''|'2'|'80'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.56'|'Number of Supply Item(s) Used'|''|''|''|'Optional'|'0'|'1'|''|'SupplyCount'|''|''|''|''|''|''|''|''|'1'|'100000000'|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.57'|'Payer Type'|''|''|''|'Optional'|'0'|'1'|''|'PayerType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.01'|'First EMS Unit on Scene'|''|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'YesNoValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.02'|'Other EMS or Public Safety Agencies at Scene'|'E08_01'|''|''|'Optional'|'0'|'1'|''|'OtherEMSAgenciesAtScene'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.03'|'Other EMS or Public Safety Agency ID Number'|''|''|''|'Optional'|'0'|'1'|''|'EMSAgencyID'|''|''|''|''|''|'1'|'25'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.04'|'Type of Other Service at Scene'|'E08_02'|''|''|'Optional'|'0'|'1'|''|'OtherServicesAtScene'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.05'|'Date/Time Initial Responder Arrived on Scene'|'E08_04'|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eScene.06'|'Number of Patients at Scene'|'E08_05'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'NumberOfPatientsAtScene'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.07'|'Mass Casualty Incident'|'E08_06'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'YesNoValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.08'|'Triage Classification for MCI Patient'|''|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'TriageClassification'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.09'|'Incident Location Type'|'E08_07'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'IncidentLocationType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'Y92\.[0-9]{1,3}'|
'EMSDataSet'|'element'|'eScene.10'|'Incident Facility Code'|'E08_08'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'IncidentFacilityCode'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.11'|'Scene GPS Location'|'E08_10'|''|'State'|'Optional'|'0'|'1'|''|'GPSLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|'(\+|-)?(90(\.[0]{1,6})?|([1-8][0-9]|[0-9])(\.[0-9]{1,6})?),(\+|-)?(180(\.[0]{1,6})?|(1[0-7][0-9]|[1-9][0-9]|[0-9])(\.[0-9]{1,6})?)'|
'EMSDataSet'|'element'|'eScene.12'|'Scene US National Grid Coordinates'|''|''|'State'|'Optional'|'0'|'1'|''|'USNG'|''|''|''|''|''|''|''|''|''|''|''|''|''|'([1-9]|[1-5][0-9]|60)[C-HJ-NP-X][A-HJ-NP-Z][A-HJ-NP-V][0-9]{8}'|
'EMSDataSet'|'element'|'eScene.13'|'Incident Facility or Location Name'|''|''|'State'|'Optional'|'0'|'1'|''|'IncidentFacilityName'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.14'|'Mile Post or Major Roadway'|''|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'MilePostOrMajorRoadway'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'35'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.15'|'Incident Street Address'|'E08_11'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'StreetAddress'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'255'|''|''|''|''|''|''|''|
